0,0.0,0.0;0,0.1,0.30000000000000004;0,0.19999999999999998,0.4
0,0.0,0.0;0,0.1,0.30000000000000004;0,0.09999999999999998,0.5
0,0.0,0.0;0,0.1,0.30000000000000004;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0,0.1,0.30000000000000004;0.1,0.09999999999999998,0.4
0,0.0,0.0;0,0.1,0.30000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0,0.1,0.30000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0,0.0,0.4;0,0.19999999999999998,0.4
0,0.0,0.0;0,0.0,0.4;0,0.09999999999999998,0.5
0,0.0,0.0;0,0.0,0.4;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0,0.0,0.4;0.1,0.09999999999999998,0.4
0,0.0,0.0;0,0.0,0.4;0.2,0.09999999999999998,0.3
0,0.0,0.0;0,0.0,0.4;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.1,0.1,0.20000000000000004;0,0.19999999999999998,0.4
0,0.0,0.0;0.1,0.1,0.20000000000000004;0,0.09999999999999998,0.5
0,0.0,0.0;0.1,0.1,0.20000000000000004;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0.1,0.1,0.20000000000000004;0.1,0.09999999999999998,0.4
0,0.0,0.0;0.1,0.1,0.20000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.1,0.1,0.20000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.1,0.0,0.30000000000000004;0,0.19999999999999998,0.4
0,0.0,0.0;0.1,0.0,0.30000000000000004;0,0.09999999999999998,0.5
0,0.0,0.0;0.1,0.0,0.30000000000000004;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0.1,0.0,0.30000000000000004;0.1,0.09999999999999998,0.4
0,0.0,0.0;0.1,0.0,0.30000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.1,0.0,0.30000000000000004;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.2,0.0,0.2;0,0.19999999999999998,0.4
0,0.0,0.0;0.2,0.0,0.2;0,0.09999999999999998,0.5
0,0.0,0.0;0.2,0.0,0.2;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0.2,0.0,0.2;0.1,0.09999999999999998,0.4
0,0.0,0.0;0.2,0.0,0.2;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.2,0.0,0.2;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.2,0.0,0.2;0,0.19999999999999998,0.4
0,0.0,0.0;0.2,0.0,0.2;0,0.09999999999999998,0.5
0,0.0,0.0;0.2,0.0,0.2;0.1,0.19999999999999998,0.30000000000000004
0,0.0,0.0;0.2,0.0,0.2;0.1,0.09999999999999998,0.4
0,0.0,0.0;0.2,0.0,0.2;0.2,0.09999999999999998,0.3
0,0.0,0.0;0.2,0.0,0.2;0.2,0.09999999999999998,0.3
0,0.0,0.0;0,0.05000000000000002,0.25;0,0.24999999999999997,0.44999999999999996
0,0.0,0.0;0,0.05000000000000002,0.25;0,0.14999999999999997,0.55
0,0.0,0.0;0,0.05000000000000002,0.25;0,0.04999999999999996,0.65
